slice,dice_class_0,dice_class_1,dice_class_2,dice_class_3,dice_class_4,voxels_class_0,voxels_class_1,voxels_class_2,voxels_class_3,voxels_class_4,total_dice
Spectralis_TRAIN036_023.tiff,0.997107207775116,0.8762731552124023,1.0,1.0,1.0,128214.0,2858.0,0.0,0.0,0.0,0.9943466186523438
Spectralis_TRAIN036_024.tiff,0.9917579889297485,0.7759401202201843,2.2222222284540294e-08,2.0533881261997067e-09,1.0,125931.0,5141.0,0.0,0.0,0.0,0.9808349609375
Spectralis_TRAIN036_025.tiff,0.9902092814445496,0.8667697310447693,2.7100270916236013e-09,1.0,1.0,124154.0,6918.0,0.0,0.0,0.0,0.98150634765625
Spectralis_TRAIN036_026.tiff,0.9899353981018066,0.8538793921470642,3.7037032996067865e-08,2.499999425253918e-07,1.0,123677.0,7395.0,0.0,0.0,0.0,0.981048583984375
Spectralis_TRAIN036_027.tiff,0.9839935898780823,0.8068922758102417,3.448275887052432e-09,1.0,1.0,122900.0,8172.0,0.0,0.0,0.0,0.9698486328125
Spectralis_TRAIN036_028.tiff,0.9868061542510986,0.8072922825813293,6.756756931736163e-09,1.0,1.0,124003.0,7069.0,0.0,0.0,0.0,0.97479248046875
Spectralis_TRAIN036_029.tiff,0.9819450974464417,0.7161977887153625,1.90839699598655e-09,1.4285711813499802e-07,1.0,125401.0,5671.0,0.0,0.0,0.0,0.9651107788085938
Spectralis_TRAIN036_030.tiff,0.987760603427887,0.7419101595878601,5.649717582656422e-09,1.0,1.0,126458.0,4614.0,0.0,0.0,0.0,0.9763412475585938
Spectralis_TRAIN036_031.tiff,0.9854975342750549,0.5863566994667053,6.802721053134064e-09,1.6666663782416435e-07,1.0,128132.0,2940.0,0.0,0.0,0.0,0.971954345703125
Spectralis_TRAIN036_032.tiff,0.9796404242515564,0.44936707615852356,1.1682242950783461e-09,1.0,1.0,128610.0,2462.0,0.0,0.0,0.0,0.9591827392578125
Spectralis_TRAIN036_033.tiff,0.9820793867111206,0.6045536994934082,2.68817212933925e-09,1.0,1.0,127749.0,3323.0,0.0,0.0,0.0,0.9655685424804688
Spectralis_TRAIN036_034.tiff,0.9862090945243835,0.5258203148841858,8.695652198298376e-09,1.0,1.0,128875.0,2197.0,0.0,0.0,0.0,0.9730911254882812
Spectralis_TRAIN036_035.tiff,0.9936258792877197,0.6875730156898499,3.999999620418748e-08,1.111110989882036e-07,1.0,129217.0,1855.0,0.0,0.0,0.0,0.9875030517578125
Spectralis_TRAIN036_036.tiff,0.9910202026367188,0.527726411819458,3.2679738914964673e-09,2.2727272508404894e-08,1.0,129374.0,1698.0,0.0,0.0,0.0,0.9820480346679688
Spectralis_TRAIN036_037.tiff,0.9934545159339905,0.4401487112045288,5.43478240189188e-09,1.4285711813499802e-07,1.0,130229.0,843.0,0.0,0.0,0.0,0.9870529174804688
Spectralis_TRAIN036_038.tiff,0.9872303009033203,0.427103728055954,9.066183359607294e-10,1.052631581899277e-08,1.0,129836.0,1236.0,0.0,0.0,0.0,0.9739837646484375
Spectralis_TRAIN036_039.tiff,0.9941331744194031,0.29209622740745544,3.8314174055642525e-09,3.2258061111178904e-08,1.0,130524.0,548.0,0.0,0.0,0.0,0.9883499145507812
Spectralis_TRAIN036_040.tiff,0.9974731206893921,0.3269447684288025,1.639344304749102e-08,1.6666663782416435e-07,1.0,130772.0,300.0,0.0,0.0,0.0,0.9949493408203125
Spectralis_TRAIN036_041.tiff,0.995100736618042,0.16448885202407837,5.263157909496385e-09,1.0,1.0,130881.0,191.0,0.0,0.0,0.0,0.9902572631835938
Spectralis_TRAIN036_042.tiff,0.9970386624336243,2.2727273396583314e-09,3.0769231607052916e-09,1.111110989882036e-07,1.0,130910.0,162.0,0.0,0.0,0.0,0.9940948486328125
Spectralis_TRAIN036_043.tiff,0.9972336888313293,0.08857142925262451,1.1764705654115915e-08,1.0,1.0,130911.0,161.0,0.0,0.0,0.0,0.9944839477539062
Spectralis_TRAIN036_044.tiff,0.9965088367462158,1.1299434721223633e-09,3.7037032996067865e-08,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9930419921875
Spectralis_TRAIN036_045.tiff,0.9993358254432678,1.9230769865430375e-08,8.19672152374551e-09,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9986724853515625
Spectralis_TRAIN036_046.tiff,0.9993701577186584,1.3513513863472326e-08,1.0989010590378712e-08,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9987411499023438
Spectralis_TRAIN036_047.tiff,0.9969481825828552,0.21052631735801697,4.545454146409611e-08,1.818181871726665e-08,1.0,130908.0,164.0,0.0,0.0,0.0,0.9939193725585938
Spectralis_TRAIN036_048.tiff,0.9976791143417358,2.881844318736171e-09,3.999999886872274e-09,9.999998695775503e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9953689575195312
Spectralis_TRAIN037_000.tiff,0.9931727051734924,0.24255096912384033,2.666666665263051e-09,3.2258065107981793e-09,1.0,130058.0,1014.0,0.0,0.0,0.0,0.9850997924804688
Spectralis_TRAIN037_001.tiff,0.9925644993782043,0.2879939079284668,3.246753310648387e-09,2.4390244490746227e-08,1.0,129468.0,1604.0,0.0,0.0,0.0,0.9841690063476562
Spectralis_TRAIN037_002.tiff,0.9902430772781372,0.1566176414489746,8.928571659794216e-09,4.6728971803133845e-09,1.0,129548.0,1524.0,0.0,0.0,0.0,0.9803619384765625
Spectralis_TRAIN037_003.tiff,0.9897419214248657,0.07440609484910965,1.7123287232578832e-09,4.761904293104635e-08,1.0,130136.0,936.0,0.0,0.0,0.0,0.9796676635742188
Spectralis_TRAIN037_004.tiff,0.9941641688346863,0.5371474027633667,2.7322404339003015e-09,1.0,1.0,129922.0,1150.0,0.0,0.0,0.0,0.9883880615234375
Spectralis_TRAIN037_005.tiff,0.9948645234107971,0.5955334901809692,2.824858791328211e-09,1.0,1.0,129986.0,1086.0,0.0,0.0,0.0,0.989837646484375
Spectralis_TRAIN037_006.tiff,0.9955143332481384,0.47856155037879944,2.8571427890256018e-08,1.0,1.0,130350.0,722.0,0.0,0.0,0.0,0.9911041259765625
Spectralis_TRAIN037_007.tiff,0.9926509857177734,0.5164690613746643,2.3094688383906714e-09,1.0,1.0,130030.0,1042.0,0.0,0.0,0.0,0.9854965209960938
Spectralis_TRAIN037_008.tiff,0.9927204251289368,0.49078014492988586,1.1494252660781967e-08,1.0,1.0,129715.0,1357.0,0.0,0.0,0.0,0.9856414794921875
Spectralis_TRAIN037_009.tiff,0.9967451691627502,0.6661398410797119,1.0,1.0,1.0,129861.0,1211.0,0.0,0.0,0.0,0.9935531616210938
Spectralis_TRAIN037_010.tiff,0.9924296140670776,0.5501720905303955,3.8910505928413386e-09,1.0,1.0,129689.0,1383.0,0.0,0.0,0.0,0.9850845336914062
Spectralis_TRAIN037_011.tiff,0.9932794570922852,0.6139377951622009,7.142856617292637e-08,8.474576596029237e-09,1.0,129504.0,1568.0,0.0,0.0,0.0,0.9867782592773438
Spectralis_TRAIN037_012.tiff,0.9924907684326172,0.6899337768554688,3.3333321880490985e-07,1.0,1.0,128544.0,2528.0,0.0,0.0,0.0,0.9853363037109375
Spectralis_TRAIN037_013.tiff,0.985698401927948,0.4700239896774292,8.620689939675685e-09,1.0,1.0,129023.0,2049.0,0.0,0.0,0.0,0.972137451171875
Spectralis_TRAIN037_014.tiff,0.9845415949821472,0.5506577491760254,4.166666300875477e-08,1.0,1.0,127809.0,3263.0,0.0,0.0,0.0,0.9701080322265625
Spectralis_TRAIN037_015.tiff,0.9858565926551819,0.5930659174919128,6.802721053134064e-09,1.0,1.0,126979.0,4093.0,0.0,0.0,0.0,0.9726409912109375
Spectralis_TRAIN037_016.tiff,0.9873663187026978,0.5121989250183105,8.19672152374551e-09,1.0,1.0,128647.0,2425.0,0.0,0.0,0.0,0.9752426147460938
Spectralis_TRAIN037_017.tiff,0.9836497902870178,0.6797654628753662,2.2222222284540294e-08,1.0,1.0,124684.0,6388.0,0.0,0.0,0.0,0.9688491821289062
Spectralis_TRAIN037_018.tiff,0.9803271293640137,0.717103123664856,0.34277620911598206,1.0,1.0,123584.0,6956.0,532.0,0.0,0.0,0.9630813598632812
Spectralis_TRAIN037_019.tiff,0.9742075204849243,0.6995982527732849,0.8526315689086914,1.0,1.0,121292.0,8504.0,1276.0,0.0,0.0,0.95263671875
Spectralis_TRAIN037_020.tiff,0.9723572731018066,0.6977521181106567,0.8527131676673889,1.0,1.0,120242.0,8334.0,2496.0,0.0,0.0,0.9495468139648438
Spectralis_TRAIN037_021.tiff,0.9675237536430359,0.7157894968986511,0.83012455701828,1.0,1.0,117174.0,10972.0,2926.0,0.0,0.0,0.9418487548828125
Spectralis_TRAIN037_022.tiff,0.9760322570800781,0.828798770904541,0.9177725911140442,1.0,1.0,114176.0,13095.0,3801.0,0.0,0.0,0.9585113525390625
Spectralis_TRAIN037_023.tiff,0.9775465726852417,0.8132436871528625,0.8399459719657898,6.493506621296774e-09,1.0,115868.0,11040.0,4164.0,0.0,0.0,0.9576873779296875
Spectralis_TRAIN037_024.tiff,0.9750230312347412,0.8195239901542664,0.8424649238586426,1.3888889149882289e-08,1.0,113774.0,13154.0,4144.0,0.0,0.0,0.9534149169921875
Spectralis_TRAIN037_025.tiff,0.9737662672996521,0.8124034404754639,0.802181601524353,2.1551724849189213e-09,1.0,114124.0,13194.0,3754.0,0.0,0.0,0.94927978515625
Spectralis_TRAIN037_026.tiff,0.980250895023346,0.854054868221283,0.8879436254501343,6.249999273677531e-08,1.0,114603.0,12575.0,3894.0,0.0,0.0,0.964447021484375
Spectralis_TRAIN037_027.tiff,0.974948525428772,0.8068714141845703,0.8544812798500061,1.0,1.0,116055.0,11730.0,3287.0,0.0,0.0,0.9556808471679688
Spectralis_TRAIN037_028.tiff,0.9738627076148987,0.7823336124420166,0.8677314519882202,1.0,1.0,116137.0,11717.0,3218.0,0.0,0.0,0.9534683227539062
Spectralis_TRAIN037_029.tiff,0.9767283797264099,0.7656343579292297,0.8668213486671448,1.4285711813499802e-07,1.0,119076.0,9007.0,2989.0,0.0,0.0,0.9578704833984375
Spectralis_TRAIN037_030.tiff,0.9797875285148621,0.786797046661377,0.8898519277572632,1.0309278763998009e-08,1.0,118755.0,9701.0,2616.0,0.0,0.0,0.9632949829101562
Spectralis_TRAIN037_031.tiff,0.9813094735145569,0.7508826851844788,0.8405733108520508,1.0,1.0,121751.0,7348.0,1973.0,0.0,0.0,0.9654312133789062
Spectralis_TRAIN037_032.tiff,0.9808370471000671,0.7076099514961243,0.8456239104270935,1.9999995970465534e-07,1.0,122651.0,6638.0,1783.0,0.0,0.0,0.9636077880859375
Spectralis_TRAIN037_033.tiff,0.9827761650085449,0.7270331382751465,0.8409600257873535,1.0,1.0,123878.0,5766.0,1428.0,0.0,0.0,0.9677581787109375
Spectralis_TRAIN037_034.tiff,0.9861646294593811,0.6724315285682678,0.8684210777282715,9.99999087980541e-07,1.0,126216.0,3848.0,1008.0,0.0,0.0,0.9735794067382812
Spectralis_TRAIN037_035.tiff,0.9867390394210815,0.708273708820343,0.7558031678199768,3.3333321880490985e-07,1.0,126202.0,4414.0,456.0,0.0,0.0,0.9746475219726562
Spectralis_TRAIN037_036.tiff,0.983997106552124,0.5595821142196655,9.99999087980541e-07,1.0,1.0,128127.0,2945.0,0.0,0.0,0.0,0.9691162109375
Spectralis_TRAIN037_037.tiff,0.9821670651435852,0.6091482043266296,7.518797140448896e-09,1.612903233194629e-08,1.0,127456.0,3616.0,0.0,0.0,0.0,0.965850830078125
Spectralis_TRAIN037_038.tiff,0.9761050343513489,0.3984014689922333,4.347825566242136e-08,7.518797140448896e-09,1.0,128921.0,2151.0,0.0,0.0,0.0,0.9540176391601562
Spectralis_TRAIN037_039.tiff,0.9805857539176941,0.5509575009346008,1.2987013242593548e-08,1.0,1.0,127474.0,3598.0,0.0,0.0,0.0,0.9627532958984375
Spectralis_TRAIN037_040.tiff,0.9768524169921875,0.521152913570404,2.1505375258357162e-09,2.2421524636939694e-09,1.0,128040.0,3032.0,0.0,0.0,0.0,0.9556655883789062
Spectralis_TRAIN037_041.tiff,0.981922447681427,0.5455842018127441,1.515151559772221e-08,1.4285713945128009e-08,1.0,128062.0,3010.0,0.0,0.0,0.0,0.9650726318359375
Spectralis_TRAIN037_042.tiff,0.9835696220397949,0.5370411276817322,1.8518518274390772e-08,3.1249999921101335e-08,1.0,128038.0,3034.0,0.0,0.0,0.0,0.9679336547851562
Spectralis_TRAIN037_043.tiff,0.9791086912155151,0.43170812726020813,4.184100621529296e-09,1.0,1.0,128779.0,2293.0,0.0,0.0,0.0,0.9596710205078125
Spectralis_TRAIN037_044.tiff,0.9849634170532227,0.4674112796783447,1.0752688517357e-08,1.0,1.0,128895.0,2177.0,0.0,0.0,0.0,0.9706497192382812
Spectralis_TRAIN037_045.tiff,0.98883056640625,0.5100074410438538,4.0816328095161225e-09,1.0,1.0,129065.0,2007.0,0.0,0.0,0.0,0.9780502319335938
Spectralis_TRAIN037_046.tiff,0.9940814971923828,0.5523511171340942,9.615384932715187e-09,1.0,1.0,129668.0,1404.0,0.0,0.0,0.0,0.988311767578125
Spectralis_TRAIN037_047.tiff,0.9919977188110352,0.2878560721874237,9.99999993922529e-09,1.333333354835986e-08,1.0,130580.0,492.0,0.0,0.0,0.0,0.9841690063476562
Spectralis_TRAIN037_048.tiff,0.9804286956787109,0.14677177369594574,2.1231423286138806e-09,1.0,1.0,130610.0,462.0,0.0,0.0,0.0,0.9617233276367188
Spectralis_TRAIN042_000.tiff,0.998288094997406,2.2675736843780214e-09,1.4285711813499802e-07,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.99658203125
Spectralis_TRAIN042_001.tiff,0.9999008178710938,1.2499998547355062e-07,5.55555494941018e-08,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9998016357421875
Spectralis_TRAIN042_002.tiff,1.0,1.0,1.0,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,1.0
Spectralis_TRAIN042_003.tiff,1.0,1.0,1.0,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,1.0
Spectralis_TRAIN042_004.tiff,0.9978821873664856,2.105263074980712e-09,1.6949153192058475e-08,4.9999993478877514e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9957733154296875
Spectralis_TRAIN042_005.tiff,0.9994389414787292,9.009008650195938e-09,2.7777778299764577e-08,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9988784790039062
Spectralis_TRAIN042_006.tiff,0.9997290968894958,2.8571427890256018e-08,9.99999087980541e-07,2.8571427890256018e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9994583129882812
Spectralis_TRAIN042_007.tiff,0.9996030926704407,2.8571427890256018e-08,1.4492753663830626e-08,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.99920654296875
Spectralis_TRAIN042_008.tiff,0.99821537733078,3.333333387089965e-09,7.575757798861105e-09,2.8571427890256018e-08,1.0,131072.0,0.0,0.0,0.0,0.0,0.9964370727539062
Spectralis_TRAIN042_009.tiff,0.9951779842376709,1.302083330045889e-09,1.2658228243367375e-08,2.4330899517366333e-09,1.0,131072.0,0.0,0.0,0.0,0.0,0.9904022216796875
Spectralis_TRAIN042_010.tiff,0.9989803433418274,1.1904761620940008e-08,0.14525140821933746,3.333333253863202e-08,1.0,131032.0,0.0,40.0,0.0,0.0,0.9979629516601562
Spectralis_TRAIN042_011.tiff,0.995329737663269,1.1111111142270147e-08,0.2068965584039688,1.5503875960831692e-09,1.0,131006.0,0.0,66.0,0.0,0.0,0.9907073974609375
Spectralis_TRAIN042_012.tiff,0.9929668307304382,8.547008434334202e-09,0.4174228608608246,1.3404826137985992e-09,1.0,130471.0,0.0,601.0,0.0,0.0,0.9860687255859375
Spectralis_TRAIN042_013.tiff,0.9923864603042603,1.9999995970465534e-07,0.6466218829154968,0.6245558857917786,1.0,129139.0,0.0,969.0,964.0,0.0,0.9850845336914062
Spectralis_TRAIN042_014.tiff,0.98906010389328,4.11522638188444e-09,0.6421714425086975,0.6607847809791565,1.0,128469.0,0.0,1057.0,1546.0,0.0,0.9787521362304688
Spectralis_TRAIN042_015.tiff,0.9857802987098694,8.403361340114657e-10,0.6846489310264587,0.314826637506485,1.0,127273.0,0.0,879.0,2920.0,0.0,0.9663772583007812
Spectralis_TRAIN042_016.tiff,0.9877048134803772,4.189359137374282e-10,0.6642308831214905,0.2978117763996124,1.0,125993.0,0.0,954.0,4125.0,0.0,0.960540771484375
Spectralis_TRAIN042_017.tiff,0.9879906177520752,4.793863639385165e-10,0.5437151193618774,0.4828517436981201,1.0,125396.0,0.0,1059.0,4617.0,0.0,0.9594802856445312
Spectralis_TRAIN042_018.tiff,0.9865323901176453,2.324500175676647e-10,0.608289897441864,0.42057761549949646,1.0,124497.0,0.0,1118.0,5457.0,0.0,0.9483413696289062
Spectralis_TRAIN042_019.tiff,0.9882830381393433,2.7070926056360634e-10,0.6345029473304749,0.4536697268486023,1.0,123619.0,0.0,1211.0,6242.0,0.0,0.9519577026367188
Spectralis_TRAIN042_020.tiff,0.9904108047485352,3.615328869610579e-10,0.8454946875572205,0.5264900922775269,1.0,124114.0,0.0,1824.0,5134.0,0.0,0.9639358520507812
Spectralis_TRAIN042_021.tiff,0.9875062108039856,0.006024097092449665,0.7965154647827148,0.5454545617103577,1.0,124606.0,48.0,2437.0,3981.0,0.0,0.9655990600585938
Spectralis_TRAIN042_022.tiff,0.9846503734588623,0.13894736766815186,0.8483632206916809,0.22133968770503998,1.0,124184.0,249.0,3416.0,3223.0,0.0,0.9618453979492188
Spectralis_TRAIN042_023.tiff,0.9819726347923279,0.06098063290119171,0.8149117231369019,0.43878448009490967,1.0,123152.0,76.0,3959.0,3885.0,0.0,0.9558029174804688
Spectralis_TRAIN042_024.tiff,0.9811627864837646,4.5829515182838065e-10,0.779522180557251,0.577308714389801,1.0,122461.0,0.0,4025.0,4586.0,0.0,0.95343017578125
Spectralis_TRAIN042_025.tiff,0.9788391590118408,2.352941175232104e-10,0.8723556995391846,0.40697821974754333,1.0,119768.0,0.0,5697.0,5607.0,0.0,0.9407501220703125
Spectralis_TRAIN042_026.tiff,0.9845455884933472,3.117207048042303e-10,0.844844400882721,0.5026562213897705,1.0,119475.0,0.0,6269.0,5328.0,0.0,0.9503250122070312
Spectralis_TRAIN042_027.tiff,0.982874870300293,2.35904684675603e-10,0.8887063264846802,0.3556115925312042,1.0,118433.0,0.0,6649.0,5990.0,0.0,0.9412994384765625
Spectralis_TRAIN042_028.tiff,0.980549156665802,2.0622809016046517e-10,0.8787327408790588,0.33894622325897217,1.0,117568.0,0.0,6916.0,6588.0,0.0,0.9341201782226562
Spectralis_TRAIN042_029.tiff,0.9785959720611572,2.1482277068329836e-10,0.8741866946220398,0.21667039394378662,1.0,116405.0,0.0,7386.0,7281.0,0.0,0.9290924072265625
Spectralis_TRAIN042_030.tiff,0.9733873009681702,1.748863276418433e-10,0.8517821431159973,0.26830291748046875,1.0,115831.0,0.0,8064.0,7177.0,0.0,0.9186248779296875
Spectralis_TRAIN042_031.tiff,0.9829235076904297,2.0387359855877918e-10,0.8591299653053284,0.23666991293430328,1.0,116911.0,0.0,8111.0,6050.0,0.0,0.936614990234375
Spectralis_TRAIN042_032.tiff,0.9778072834014893,2.940311605303947e-10,0.7815611362457275,0.30615362524986267,1.0,115933.0,0.0,9987.0,5152.0,0.0,0.9330673217773438
Spectralis_TRAIN042_033.tiff,0.9692321419715881,3.7579855893810077e-10,0.6692614555358887,0.30580154061317444,1.0,114774.0,0.0,12407.0,3891.0,0.0,0.9221649169921875
Spectralis_TRAIN042_034.tiff,0.9707697629928589,5.307855821534702e-10,0.7596839070320129,0.5475831031799316,1.0,114303.0,0.0,13832.0,2937.0,0.0,0.936492919921875
Spectralis_TRAIN042_035.tiff,0.9626526832580566,6.925207629571162e-10,0.6804514527320862,0.47460052371025085,1.0,113726.0,0.0,15156.0,2190.0,0.0,0.923980712890625
Spectralis_TRAIN042_036.tiff,0.9569585919380188,1.305483054991896e-09,0.6258223056793213,0.6763654947280884,1.0,113297.0,0.0,16296.0,1479.0,0.0,0.918670654296875
Spectralis_TRAIN042_037.tiff,0.9477498531341553,3.8910505928413386e-09,0.5675696730613708,0.5808423757553101,1.0,112458.0,0.0,17630.0,984.0,0.0,0.90576171875
Spectralis_TRAIN042_038.tiff,0.9462088942527771,4.999999969612645e-09,0.5584876537322998,0.5711127519607544,1.0,112331.0,0.0,17722.0,1019.0,0.0,0.9032669067382812
Spectralis_TRAIN042_039.tiff,0.9385113716125488,1.5797788632809784e-09,0.4241759181022644,0.3263707458972931,1.0,112507.0,0.0,18289.0,276.0,0.0,0.887969970703125
Spectralis_TRAIN042_040.tiff,0.9414091110229492,1.934235882572466e-09,0.5234090089797974,0.3635116517543793,1.0,112399.0,0.0,18408.0,265.0,0.0,0.8948211669921875
Spectralis_TRAIN042_041.tiff,0.9393289685249329,3.787878899430552e-09,0.4478202760219574,0.5928393006324768,1.0,111850.0,0.0,18866.0,356.0,0.0,0.8903884887695312
Spectralis_TRAIN042_042.tiff,0.9437138438224792,1.2048192665758961e-08,0.48582836985588074,5.291005411578453e-09,1.0,112242.0,0.0,18830.0,0.0,0.0,0.8981170654296875
Spectralis_TRAIN042_043.tiff,0.9439475536346436,7.692307235629414e-08,0.44824138283729553,1.1111111142270147e-08,1.0,112943.0,0.0,18129.0,0.0,0.0,0.8982009887695312
Spectralis_TRAIN042_044.tiff,0.9426441192626953,9.174311976778426e-09,0.3938175141811371,4.366812245137908e-09,1.0,113835.0,0.0,17237.0,0.0,0.0,0.8951034545898438
Spectralis_TRAIN042_045.tiff,0.951050877571106,1.0,0.48333629965782166,1.515151559772221e-08,1.0,114229.0,0.0,16843.0,0.0,0.0,0.910552978515625
Spectralis_TRAIN042_046.tiff,0.9531201124191284,3.676470683444677e-09,0.478931725025177,1.0,1.0,115564.0,0.0,15508.0,0.0,0.0,0.9137954711914062
Spectralis_TRAIN042_047.tiff,0.9593573808670044,1.7543859698321285e-08,0.49275511503219604,7.692307235629414e-08,1.0,117388.0,0.0,13684.0,0.0,0.0,0.9247055053710938
Spectralis_TRAIN042_048.tiff,0.9604721069335938,3.6900369426717816e-09,0.41039755940437317,1.0,1.0,118689.0,0.0,12383.0,0.0,0.0,0.9251708984375
Spectralis_TRAIN043_000.tiff,0.9986363053321838,4.504504325097969e-09,7.407407576209835e-09,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9972763061523438
Spectralis_TRAIN043_001.tiff,0.9997252821922302,1.639344304749102e-08,9.090908292819222e-08,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.99945068359375
Spectralis_TRAIN043_002.tiff,0.9996603727340698,1.1494252660781967e-08,1.0,4.999997713639459e-07,1.0,131072.0,0.0,0.0,0.0,0.0,0.9993209838867188
Spectralis_TRAIN043_003.tiff,0.9995649456977844,9.433962055993561e-09,1.2499998547355062e-07,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9991302490234375
Spectralis_TRAIN043_004.tiff,0.9970617294311523,1.3192612557944017e-09,9.999998695775503e-08,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.994140625
Spectralis_TRAIN043_005.tiff,0.9987204670906067,3.039513751801337e-09,1.6666663782416435e-07,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9974441528320312
Spectralis_TRAIN043_006.tiff,0.9999046325683594,3.999999620418748e-08,1.0,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9998092651367188
Spectralis_TRAIN043_007.tiff,1.0,1.0,1.0,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,1.0
Spectralis_TRAIN043_008.tiff,0.9999351501464844,5.8823523829687474e-08,1.0,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9998703002929688
Spectralis_TRAIN043_009.tiff,0.9999580383300781,9.090908292819222e-08,1.0,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9999160766601562
Spectralis_TRAIN043_010.tiff,0.9978860020637512,2.304147539433643e-09,8.403361562159262e-09,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.9957809448242188
Spectralis_TRAIN043_011.tiff,0.9992823004722595,5.319149121163491e-09,1.0,1.0,1.0,131072.0,0.0,0.0,0.0,0.0,0.998565673828125
Spectralis_TRAIN043_012.tiff,0.9968447089195251,6.944444574941144e-09,0.3379501402378082,0.10183299332857132,1.0,130536.0,0.0,73.0,463.0,0.0,0.99371337890625
Spectralis_TRAIN043_013.tiff,0.9933181405067444,1.5037593392719373e-09,0.6619623899459839,0.34375,1.0,129185.0,0.0,1371.0,516.0,0.0,0.9854507446289062
Spectralis_TRAIN043_014.tiff,0.992185115814209,3.676470683444677e-09,0.8601152300834656,0.6187450289726257,1.0,126723.0,0.0,2792.0,1557.0,0.0,0.9844207763671875
Spectralis_TRAIN043_015.tiff,0.9874029755592346,0.4730769097805023,0.8835148215293884,0.3439408540725708,1.0,124759.0,125.0,3740.0,2448.0,0.0,0.975616455078125
Spectralis_TRAIN043_016.tiff,0.9884179830551147,0.7370705008506775,0.9255525469779968,0.6695632338523865,1.0,122338.0,1093.0,4970.0,2671.0,0.0,0.9779739379882812
Spectralis_TRAIN043_017.tiff,0.9857298135757446,0.775452733039856,0.908562421798706,0.5945676565170288,1.0,120427.0,2055.0,6116.0,2474.0,0.0,0.9720077514648438
Spectralis_TRAIN043_018.tiff,0.9806441068649292,0.7319243550300598,0.8354430198669434,0.42768651247024536,1.0,119006.0,2473.0,6786.0,2807.0,0.0,0.95953369140625
Spectralis_TRAIN043_019.tiff,0.980412483215332,0.6453796625137329,0.8508943319320679,0.5395152568817139,1.0,116801.0,2645.0,6390.0,5236.0,0.0,0.952880859375
Spectralis_TRAIN043_020.tiff,0.9773321151733398,0.43215006589889526,0.7177777886390686,0.4948377013206482,1.0,114355.0,2183.0,6819.0,7715.0,0.0,0.92755126953125
Spectralis_TRAIN043_021.tiff,0.9765163064002991,0.2777053415775299,0.8278863430023193,0.515026867389679,1.0,112947.0,1981.0,5923.0,10221.0,0.0,0.9241790771484375
Spectralis_TRAIN043_022.tiff,0.9776299595832825,0.3152470588684082,0.8005163669586182,0.5027434229850769,1.0,112970.0,1151.0,5536.0,11415.0,0.0,0.924713134765625
Spectralis_TRAIN043_023.tiff,0.9681304097175598,0.288141667842865,0.7376970648765564,0.28943514823913574,1.0,112750.0,1783.0,5569.0,10970.0,0.0,0.903656005859375
Spectralis_TRAIN043_024.tiff,0.9663876891136169,0.2834908366203308,0.8029903173446655,0.5894566774368286,1.0,113170.0,1409.0,6023.0,10470.0,0.0,0.9221115112304688
Spectralis_TRAIN043_025.tiff,0.9681683778762817,0.2607148587703705,0.8035110235214233,0.4063756763935089,1.0,113229.0,852.0,6780.0,10211.0,0.0,0.9149093627929688
Spectralis_TRAIN043_026.tiff,0.9639456272125244,0.2936803102493286,0.7300459742546082,0.46809121966362,1.0,112558.0,1185.0,6868.0,10461.0,0.0,0.9073410034179688
Spectralis_TRAIN043_027.tiff,0.9611852169036865,0.3340596854686737,0.6161215901374817,0.1743851751089096,1.0,112764.0,3344.0,6662.0,8302.0,0.0,0.8901596069335938
Spectralis_TRAIN043_028.tiff,0.9720705151557922,0.2948680520057678,0.6454852819442749,0.25022783875465393,1.0,114669.0,2995.0,6724.0,6684.0,0.0,0.9114913940429688
Spectralis_TRAIN043_029.tiff,0.9766145944595337,0.5443705320358276,0.7458819150924683,0.5900300741195679,1.0,115463.0,3367.0,6071.0,6171.0,0.0,0.938995361328125
